"SP","mLL","piX","piY","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","iX","iY"
31,-3462759.37054521,0.000621827223898034,8.10355234951257e-05,0.0597959911897559,0.0233832215684652,0.00713061977774624,0.0244419101434188,-0.0682692897611831,0.258978220073485,0.0094606443707129,0,1.1109065042541,1.07675654976508
32,-3462807.75797993,0.000621827223898034,8.10355234951257e-05,0.059429350665721,0.0228596290636043,4.99017278386199e-05,0.036623712107054,-0.0383236387942737,0.143886792918248,0.00467850566061035,0,1.1109065042541,1.07675654976508
33,-3462814.73612954,0.000621827223898034,8.10355234951257e-05,0.0586017607214109,0.0226084989873561,0.0399671207642802,-0.0380216475125036,-0.0251215969445515,0.147035121156895,0.00937321731935619,0,1.1109065042541,1.07675654976508
34,-3462795.77805008,0.000621827223898034,8.10355234951257e-05,0.0553611074569699,0.0225291160518197,0.0710177663933699,-0.040925768721739,0.00221656606051838,0.228459764794091,0.00106979604166374,0,1.1109065042541,1.07675654976508
35,-3462809.04744827,0.000621827223898034,8.10355234951257e-05,0.059434296591779,0.0229281952627912,0.0222877979040028,-0.037102692180096,-0.023358048569504,0.087059604460382,0.0107092283069811,0,1.1109065042541,1.07675654976508
36,-3462800.35183399,0.000621827223898034,8.10355234951257e-05,0.0566675169302859,0.0230657204108886,0.046853284036973,0.0315085666451407,-0.0647450702162855,0.119080687974772,0.00539461274125059,0,1.1109065042541,1.07675654976508
37,-3462799.45584091,0.000621827223898034,8.10355234951257e-05,0.0591134961125555,0.0224120845533755,0.0368125211956142,-0.0431764486023345,-0.0030943617065704,0.0364295674948344,0.0125429292887524,0,1.1109065042541,1.07675654976508
38,-3462790.53632242,0.000621827223898034,8.10355234951257e-05,0.0524443177509886,0.0227935628929429,0.0929910165553189,-0.0386905538486472,0.000208299180783026,0.142363926260137,0.00935841129832176,0,1.1109065042541,1.07675654976508
39,-3462807.55686702,0.000621827223898034,8.10355234951257e-05,0.059585038840164,0.0228911985373054,0.00499753398612086,0.0370718561349524,-0.0411917648780072,0.119464388390395,0.00760756399223694,0,1.1109065042541,1.07675654976508
40,-3461638.1154514,0.000621827223898034,8.10355234951257e-05,0.0128721284319437,0.0141618790010159,0.382594999440682,-0.268197816035362,0.525399913651546,0.674014063877642,0.016534386994236,0,1.1109065042541,1.07675654976508
41,-3462765.97216134,0.000621827223898034,8.10355234951257e-05,0.0574405871465873,0.0218235418240905,0.0500140307568656,-0.0464696011235074,0.0460847739323266,-0.0464593377497496,0.0103081720996566,0,1.1109065042541,1.07675654976508
42,-3462790.24842413,0.000621827223898034,8.10355234951257e-05,0.055059590081155,0.0217889314487204,0.0774473970389945,-0.0481732545141381,0.00828291612605109,0.239035010100567,0.00271536206978014,0,1.1109065042541,1.07675654976508
43,-3462807.73951257,0.000621827223898034,8.10355234951257e-05,0.0599871228492939,0.0228408951012668,0.00686734743816385,-0.0357083394415241,-0.0379402278615541,0.101019606680687,0.00989239710587725,0,1.1109065042541,1.07675654976508
44,-3462798.09615757,0.000621827223898034,8.10355234951257e-05,0.0578803083374609,0.0226892994258272,0.0287895636740001,0.0371204387517433,-0.0731197088748777,0.181049726331197,0.00609054732866379,0,1.1109065042541,1.07675654976508
45,-3462776.48022486,0.000621827223898034,8.10355234951257e-05,0.05757264930411,0.0224737877523687,0.051998095990498,-0.0458911644452992,0.0555662477396024,-0.00549290500186558,0.00200387336850828,0,1.1109065042541,1.07675654976508
46,-3462807.12709528,0.000621827223898034,8.10355234951257e-05,0.0595767952947972,0.0225891450585954,5.30514132295121e-06,0.0377880183047549,-0.0399481776144583,0.154326606544678,0.00423043159399419,0,1.1109065042541,1.07675654976508
47,-3462795.50343739,0.000621827223898034,8.10355234951257e-05,0.0551403753357558,0.0224015622474119,0.0720931095151091,-0.0368629498186365,-0.0248272843787967,0.230087699419686,0.00977477014304149,0,1.1109065042541,1.07675654976508
48,-3462814.2529722,0.000621827223898034,8.10355234951257e-05,0.0573637446862414,0.0229653934823162,0.0575878865218316,-0.0387998131433182,-0.00191023087620695,0.113348593094654,0.00917633402666962,0,1.1109065042541,1.07675654976508
49,-3462777.16097608,0.000621827223898034,8.10355234951257e-05,0.0589176173142497,0.0236899198310122,0.0368209787051987,0.00353118402602657,-0.0208050290833299,0.00347727487664295,0.0119108680751563,0,1.1109065042541,1.07675654976508
50,-3462800.10051423,0.000621827223898034,8.10355234951257e-05,0.0586135440981632,0.0235906500212284,0.0347755463841898,0.00608238559334583,-0.044803192775899,0.121496520339983,0.00859012381891337,0,1.1109065042541,1.07675654976508
