piX,piY,h2X,h2Y,tX,tY,axy,ayx,iXY,iX,iY
5.747093462502397e-4,2.3480668296936178e-6,0.052643227439218614,0.04612902980705905,0.0346251018386385,-0.12733868657959221,0.3222607091027276,0.019578985748151503,-0.012038904419393244,1.1049639172765024,1.0717341786867358
NA,NA,0.00430628358484398,0.024717205441693563,0.04156535673290846,0.050995647276557025,0.15848343264023151,0.042843867786327164,0.0133871138864554,NA,NA
NA,NA,2.292943869761867e-34,0.062003312375706714,0.4048289943197405,0.012523125921022346,0.04201181067357853,0.6476821487121999,0.3684979430694373,NA,NA
