piX,piY,h2X,h2Y,tX,tY,axy,ayx,iXY,iX,iY
5.801188383167921e-4,1.6272330569799001e-6,0.05489850144091257,0.05847096910443872,0.06895696745247874,0.16426100104036148,-0.12012387881786674,-0.002083500085110521,0.00365832207082646,1.1199835037676915,1.0720420211757822
NA,NA,0.004873090080551242,0.03455412590584648,0.026371623312415212,0.053060292049648405,0.2744892209967091,0.023796073782385047,0.023588809632245335,NA,NA
NA,NA,1.9392736017498624e-29,0.09061624647933655,0.00892752885926971,0.001963207698705143,0.6616567363707144,0.9302292056684281,0.8767525852569946,NA,NA
