piX,piY,h2X,h2Y,tX,tY,axy,ayx,iXY,iX,iY
5.796167533885278e-4,2.601991047131677e-5,0.05471071306376262,0.044922428644206064,0.06519439418820108,0.164980562758478,-0.1477401835471528,0.028830045350228872,0.003409731350162751,1.1200341219066385,1.0353220709698476
NA,NA,0.004309011954295376,0.011183822572938656,0.023938535823558576,0.06421371432917662,0.32401075388688366,0.05557747915390697,0.02298513245074212,NA,NA
NA,NA,6.158810992144419e-37,5.901052984764054e-5,0.0064612255829209885,0.010192129565459852,0.6484093316602025,0.6039447766749042,0.8820704389002516,NA,NA
