piX,piY,h2X,h2Y,tX,tY,axy,ayx,iXY,iX,iY
6.218272238980338e-4,8.103552349512567e-5,0.05775717129228365,0.02279517749162471,0.04885769670563248,-0.03593959073367888,-0.013465441978753418,0.12800382483149056,0.008953225016301495,1.1109065042540966,1.076756549765077
NA,NA,0.004290564630447509,0.002281403090858211,0.03180741102086443,0.022285777919618152,0.04999567996204477,0.07921862938963257,0.011359841205908732,NA,NA
NA,NA,2.6373183926854454e-41,1.656547393549999e-23,0.12452671148282987,0.10681636538091624,0.7876741245304802,0.10613110917111152,0.4306107133362929,NA,NA
